Date,Activity,SubActivity,Description,Department,CostCentre,State,UOM,Quantity,Source,Identifier
1/12/2022,Combustion,Lubricants,Gear oil Omala S4 GX 220 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2,INV03,101605
1/12/2022,Combustion,Lubricants,Gear oil Omala S4 GX320 209L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.418,INV03,101036
1/12/2022,Combustion,Lubricants,Gear oil Omala S4 GXV Plus 320 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.1,INV03,100330
1/12/2022,Combustion,Lubricants,Gear oil Spirax S4 TXM SAE 10W-30 1000L IBC,Mining Open Pit,Mobile Equipment,QLD,kL,1.0,INV03,124778
1/12/2022,Combustion,Greases,Grease Gadus S2 V100 3 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0108,INV03,101581
1/12/2022,Combustion,Greases,Grease Gadus S2 V220 2 D180K,Mining Open Pit,Projects and Work Orders,QLD,kL,1.4,INV03,100004
1/12/2022,Combustion,Greases,Grease Gadus S2 V220 2 IBC-K Red Rocket 1000kg,Mining Open Pit,Projects and Work Orders,QLD,kL,5.0,INV03,126311
1/12/2022,Combustion,Greases,Grease Gadus S3 EP2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0324,INV03,101578
1/12/2022,Combustion,Greases,Grease Gadus S3 V460D 2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0054,INV03,103568
1/12/2022,Combustion,Greases,Grease Gadus S3 V460DM 2 180kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2,INV03,123620
1/12/2022,Combustion,Greases,Grease LGHP2 0.4 SKF,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0008,INV03,122449
1/12/2022,Combustion,Greases,Grease coupling long term Falk 15.8kg bucket,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0158,INV03,133120
1/12/2022,Combustion,Greases,Grease special purpose rubber products 500g tub,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0015,INV03,101472
1/12/2022,Combustion,Lubricants,Hydraulic oil HN46 Hitachi IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,5.0,INV03,126696
1/12/2022,Combustion,Lubricants,Hydraulic oil Spirax S4 CX30 IBC,Mining Open Pit,Mobile Equipment,QLD,kL,1.0,INV03,125456
1/12/2022,Combustion,Lubricants,Hydraulic oil Spirax S4 CX30 IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,125456
1/12/2022,Combustion,Lubricants,Hydraulic oil Spirax S4 CX60 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,122929
1/12/2022,Combustion,Lubricants,Hydraulic oil Tellus 68 S2 VX 68/D 209L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.418,INV03,103552
1/12/2022,Combustion,Lubricants,Hydraulic oil Tellus S2 VX 68 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,122716
1/12/2022,Combustion,Lubricants,Lubricant tyre and rim mounting paste 5kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.025,INV03,103929
1/12/2022,Combustion,Lubricants,Oil compressor ISO150 5L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.005,INV03,124995
1/12/2022,Combustion,Lubricants,Refill cartridge Gadus 250cc Vario Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.002,INV03,104142
1/12/2022,Combustion,Lubricants,Tyre conditioner Sealzit Rim Guard 1000L Pod,Mining Open Pit,Mobile Equipment,QLD,kL,1.0,INV03,122962
1/12/2022,Combustion,Lubricants,Tyre conditioner Sealzit Rim Guard 1000L Pod,Mining Open Pit,Projects and Work Orders,QLD,kL,3.0,INV03,122962
1/12/2022,Combustion,Nitrogen,Nitrogen industrial size G 7.0m3,Mining Open Pit,Projects and Work Orders,QLD,m3,7.0,INV03,100193
1/12/2022,Combustion,Oxygen,Oxygen industrial size E 4.1m3,Mining Open Pit,Projects and Work Orders,QLD,m3,12.3,INV03,100700
1/12/2022,Combustion,Oxygen,Oxygen industrial size G 8.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,62.3,INV03,100191
1/12/2022,Combustion,Oxygen,Oxygen liquid bulk,Processing,Leach & Adsorption,QLD,m3,18907.2,INV03,103207
1/12/2022,Combustion,Welding Gas,Argon welding size F3,Mining Open Pit,Projects and Work Orders,QLD,m3,19.4,INV03,125447
1/12/2022,Combustion,Welding Gas,Argoshield 52 size G2 11.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,95.2,INV03,140158
1/12/2022,Reagent,Acid,Hydrochloric acid min 32% strength bulk,Processing,Gold Room,QLD,t,12.3,INV03,103203
1/12/2022,Reagent,Antiscalant,Antiscalant Proflow liquid WTS 4-103 1050kg IBC,Mining Open Pit,Projects and Work Orders,QLD,t,5.25,INV03,124951
1/12/2022,Reagent,Antiscalant,Antiscalant liquid WTS 4-123 1000L bulk,Mining Open Pit,Projects and Work Orders,QLD,t,1.0,INV03,103465
1/12/2022,Reagent,Carbon,Carbon activated YAO 60 ASTM 6/12 grade 500kg bag,Processing,Leach & Adsorption,QLD,t,24.0,INV03,103200
1/12/2022,Reagent,Caustic Soda,Sodium hydroxide caustic bulk liquid NaOH,Processing,Gold Room,QLD,t,27.4,INV03,103205
1/12/2022,Reagent,Caustic Soda,Sodium hydroxide solution 50% caustic IBC 1540kg,Mining Open Pit,Projects and Work Orders,QLD,t,1.54,INV03,122470
1/12/2022,Reagent,Cyanide,Sodium cyanide reagent liquor 30-33% bulk,Processing,Leach & Adsorption,QLD,t,75.816,INV03,103430
1/12/2022,Reagent,Degreaser,Degreaser Mineclean Castrol 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,121366
1/12/2022,Reagent,Flocculant,Flocculant mineral process Posifloc AN923SH powder 25kg bag,Processing,Tailings Disposal,QLD,t,0.225,INV03,100975
1/12/2022,Reagent,Leach Aid,Leach Well GC bucket 10kg,Mining Open Pit,Projects and Work Orders,QLD,t,0.08,INV03,104219
1/12/2022,Reagent,Lime,Lime unslaked quicklime bulk delivery,Mining Open Pit,Projects and Work Orders,QLD,t,3.1,INV03,101673
1/12/2022,Reagent,Lime,Lime unslaked quicklime bulk delivery,Processing,Leach & Adsorption,QLD,t,291.01,INV03,101673
1/12/2022,Reagent,Soda Ash,Sodium carbonate dense soda ash 25kg bag,Mining Open Pit,Projects and Work Orders,QLD,t,0.075,INV03,101492
1/12/2022,Wear Item,Grinding Media,Ball grinding 65mm dia 1% carbon,Processing,Milling,QLD,t,50.8,INV03,103202
1/12/2022,Wear Item,Grinding Media,Ball grinding 80mm dia 1% carbon,Processing,Milling,QLD,t,67.68,INV03,100037
1/12/2022,Wear Item,Grinding Media,Ball grinding 94mm dia MC60,Processing,Milling,QLD,t,257.11,INV03,100557
1/12/2022,Wear Item,Tyres,Tyre 23.5R25 Maxam MS501 L5 2 star,Mining Open Pit,Projects and Work Orders,QLD,Each,6.0,INV03,126057
1/12/2022,Wear Item,Tyres,Tyre 40.00R57 Goodyear RM4B E4 2 star,Mining Open Pit,Projects and Work Orders,QLD,Each,2.0,INV03,126143
1/12/2022,Wear Item,Tyres,Tyre 40.00R57 Maxam MS403 E4 2 star,Mining Open Pit,Projects and Work Orders,QLD,Each,24.0,INV03,126054
1/12/2023,Combustion,Acetylene,Acetylene industrial size E 3.2m3,Mining Open Pit,Projects and Work Orders,QLD,m3,3.2,INV03,100701
1/12/2023,Combustion,Acetylene,Acetylene industrial size G 7.0m3,Mining Open Pit,Projects and Work Orders,QLD,m3,14.0,INV03,100192
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Light Vehicles,QLD,kL,86.1674,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Operations Administration,QLD,kL,1.3308,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Environment & Community,Environment,QLD,kL,0.1321,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Exploration & Development,Exploration and Development,QLD,kL,0.1088,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Mining Geology,Grade Control,QLD,kL,30.1421,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Blasting,QLD,kL,6.7029,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Drilling - Production,QLD,kL,128.599,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Geotechnical,QLD,kL,6.2014,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Hauling,QLD,kL,1017.6629,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Loading,QLD,kL,350.4773,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Mobile Equipment,QLD,kL,135.6852,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Projects and Work Orders,QLD,kL,175.6965,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Rehandling,QLD,kL,288.6817,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Processing,Crushing - Fixed,QLD,kL,2.0612,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Processing,Crushing - Supplemental,QLD,kL,0.1092,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Processing,Management Services,QLD,kL,0.3793,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Processing,Nolans South Crusher,QLD,kL,52.2776,INV03,103206
1/12/2023,Combustion,Diesel,Diesel fuel bulk,Processing,Site Power Generation,QLD,kL,2308.6156,INV03,103206
1/12/2023,Combustion,LPG,Propane Handigas 45kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0882,INV03,121352
1/12/2023,Combustion,LPG,Propane Handigas Q size 18kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0353,INV03,103071
1/12/2023,Combustion,LPG,Propane LPG bulk delivery,Processing,Gold Room,QLD,kL,32.8122,INV03,103570
1/12/2023,Combustion,Lubricants,Coolant antifreeze HD Premium N Cool 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,120407
1/12/2023,Combustion,Lubricants,Coolant engine PGXlvital 20L Cummins,Mining Open Pit,Projects and Work Orders,QLD,kL,0.04,INV03,126253
1/12/2023,Combustion,Lubricants,Cutting fluid Ultracut Clear 370 drum,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,101917
1/12/2023,Combustion,Lubricants,Engine oil Helix Ultra 5W-40 5L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,102911
1/12/2023,Combustion,Lubricants,Engine oil Rimula R4 MV 15W40 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,19.0,INV03,124779
1/12/2023,Combustion,Lubricants,Fluid suspension Neocon strut 25L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.075,INV03,126450
1/12/2023,Combustion,Lubricants,Gear oil 90W GL4 200L drum Hitachi,Mining Open Pit,Projects and Work Orders,QLD,kL,0.4,INV03,128162
1/12/2023,Combustion,Lubricants,Gear oil Omala S2 GX 150 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,127921
1/12/2023,Combustion,Lubricants,Gear oil Omala S2 GX 460 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,136048
1/12/2023,Combustion,Lubricants,Gear oil Omala S4 GXV Plus 320 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.22,INV03,100330
1/12/2023,Combustion,Lubricants,Gear oil Omala S4 Wheel 680 208L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.208,INV03,101307
1/12/2023,Combustion,Greases,Grease Gadus S2 OG 80 190kg suit Mill 4,Mining Open Pit,Projects and Work Orders,QLD,kL,0.4,INV03,136120
1/12/2023,Combustion,Greases,Grease Gadus S2 V220 2 C2 450g,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0045,INV03,101580
1/12/2023,Combustion,Greases,Grease Gadus S2 V220 2 D180K,Mining Open Pit,Projects and Work Orders,QLD,kL,0.8,INV03,100004
1/12/2023,Combustion,Greases,Grease Gadus S2 V220 2 IBC-K Red Rocket 1000kg,Mining Open Pit,Projects and Work Orders,QLD,kL,3.0,INV03,126311
1/12/2023,Combustion,Greases,Grease Gadus S3 EP2 450g cartridge,Maintenance,Management Services,QLD,kL,0.0108,INV03,101578
1/12/2023,Combustion,Greases,Grease Gadus S3 EP2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.072,INV03,101578
1/12/2023,Combustion,Greases,Grease Gadus S3 V460D 2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.3375,INV03,103568
1/12/2023,Combustion,Greases,Grease Gadus S3 V460DM 2 180kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.6,INV03,123620
1/12/2023,Combustion,Greases,Grease LGHP2 0.4 SKF,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0024,INV03,122449
1/12/2023,Combustion,Greases,Grease coupling long term Falk 15.8kg bucket,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0158,INV03,133120
1/12/2023,Combustion,Greases,Grease exposed gear Gadus S4 OGFP IBC-K Red Rocket,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,900351
1/12/2023,Combustion,Greases,Grease special purpose rubber products 500g tub,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0065,INV03,101472
1/12/2023,Combustion,Lubricants,Hydraulic oil HN46 Hitachi IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,126696
1/12/2023,Combustion,Lubricants,Hydraulic oil Spirax S4 CX30 IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,5.0,INV03,125456
1/12/2023,Combustion,Lubricants,Hydraulic oil Spirax S4 CX50 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,122926
1/12/2023,Combustion,Lubricants,Hydraulic oil Tellus 68 S2 VX 68/D 209L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.209,INV03,103552
1/12/2023,Combustion,Lubricants,Lubricant tyre and rim mounting paste 5kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.08,INV03,103929
1/12/2023,Combustion,Lubricants,Oil compressor ISO150 5L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.005,INV03,124995
1/12/2023,Combustion,Lubricants,Oil trans Spirax S3 ATF MD3 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,125457
1/12/2023,Combustion,Lubricants,Refill cartridge Gadus 120cc Vario Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0002,INV03,104141
1/12/2023,Combustion,Lubricants,Refill cartridge Gadus 250cc Vario Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.002,INV03,104142
1/12/2023,Combustion,Nitrogen,Nitrogen gas code 032 size E,Mining Open Pit,Projects and Work Orders,QLD,m3,3.7,INV03,120312
1/12/2023,Combustion,Oxygen,Oxygen industrial size D 1.6m3,Maintenance,Crushing - Supplemental,QLD,m3,1.6,INV03,100213
1/12/2023,Combustion,Oxygen,Oxygen industrial size D 1.6m3,Mining Open Pit,Projects and Work Orders,QLD,m3,1.6,INV03,100213
1/12/2023,Combustion,Oxygen,Oxygen industrial size E 4.1m3,Maintenance,Crushing - Fixed,QLD,m3,4.1,INV03,100700
1/12/2023,Combustion,Oxygen,Oxygen industrial size E 4.1m3,Maintenance,Crushing - Supplemental,QLD,m3,4.1,INV03,100700
1/12/2023,Combustion,Oxygen,Oxygen industrial size E 4.1m3,Maintenance,Infrastructure,QLD,m3,4.1,INV03,100700
1/12/2023,Combustion,Oxygen,Oxygen industrial size E 4.1m3,Maintenance,Milling,QLD,m3,4.1,INV03,100700
1/12/2023,Combustion,Oxygen,Oxygen industrial size E 4.1m3,Mining Open Pit,Projects and Work Orders,QLD,m3,8.2,INV03,100700
1/12/2023,Combustion,Oxygen,Oxygen industrial size G 8.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,89.0,INV03,100191
1/12/2023,Combustion,Oxygen,Oxygen liquid bulk,Processing,Leach & Adsorption,QLD,m3,366424.5,INV03,103207
1/12/2023,Combustion,Welding Gas,Argoshield 52 size G2 11.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,107.1,INV03,140158
1/12/2023,Reagent,Acid,Hydrochloric acid min 32% strength bulk,Processing,Gold Room,QLD,t,27.3852,INV03,103203
1/12/2023,Reagent,Carbon,Carbon activated YAO 60 ASTM 6/12 grade 500kg bag,Processing,Leach & Adsorption,QLD,t,16.5,INV03,103200
1/12/2023,Reagent,Caustic Soda,Sodium hydroxide caustic bulk liquid NaOH,Processing,Gold Room,QLD,t,44.869,INV03,103205
1/12/2023,Reagent,Caustic Soda,Sodium hydroxide solution 50% caustic IBC 1540kg,Mining Open Pit,Projects and Work Orders,QLD,t,1.54,INV03,122470
1/12/2023,Reagent,Cyanide,Sodium cyanide reagent liquor 30-33% bulk,Processing,Leach & Adsorption,QLD,t,420.1925,INV03,103430
1/12/2023,Reagent,Degreaser,Degreaser Mineclean Castrol 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,4.0,INV03,121366
1/12/2023,Reagent,Dust Suppressant,Dustchem 76 foam agent IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,139149
1/12/2023,Reagent,Flocculant,Flocculant mineral process Posifloc AN923SH powder 25kg bag,Processing,Tailings Disposal,QLD,t,0.45,INV03,100975
1/12/2023,Reagent,Leach Aid,Leach Well GC bucket 10kg,Mining Open Pit,Projects and Work Orders,QLD,t,0.06,INV03,104219
1/12/2023,Reagent,Lime,Lime unslaked quicklime bulk delivery,Processing,Leach & Adsorption,QLD,t,933.88,INV03,101673
1/12/2023,Reagent,Soda Ash,Sodium carbonate dense soda ash 25kg bag,Mining Open Pit,Projects and Work Orders,QLD,t,0.025,INV03,101492
1/12/2023,Reagent,Sodium Chlorite,Sodium chlorite 31% 200L 250kg,Mining Open Pit,Projects and Work Orders,QLD,t,0.25,INV03,104164
1/12/2023,Reagent,Sodium Hypochlorite,Sodium hypochlorite solution chlorine 10%,Mining Open Pit,Projects and Work Orders,QLD,kL,0.002,INV03,104165
1/12/2023,Wear Item,Grinding Media,Ball grinding 65mm dia 1% carbon,Processing,Milling,QLD,t,133.127,INV03,103202
1/12/2023,Wear Item,Grinding Media,Ball grinding 80mm dia 1% carbon,Processing,Milling,QLD,t,344.853,INV03,100037
1/12/2023,Wear Item,Grinding Media,Ball grinding 94mm dia MC60,Processing,Milling,QLD,t,96.348,INV03,100557
1/12/2023,Wear Item,Tyres,Tyre 24.00R35 Maxam 2 star MS402 E4,Maintenance,Mobile Equipment,QLD,Each,2.0,INV03,126059
1/12/2023,Wear Item,Tyres,Tyre 37.00R57 Maxam MS403 E4 2 star suit Cat 789,Maintenance,Hauling,QLD,Each,2.0,INV03,126055
1/12/2023,Wear Item,Tyres,Tyre 40.00R57 Goodyear RM4B E4 2 star,Maintenance,Hauling,QLD,Each,8.0,INV03,126143
1/12/2023,Wear Item,Tyres,Tyre 40.00R57 Goodyear RM4B E4 2 star,Mining Open Pit,Projects and Work Orders,QLD,Each,2.0,INV03,126143
1/12/2023,Wear Item,Tyres,Tyre 40.00R57 Maxam MS403 E4 2 star,Mining Open Pit,Projects and Work Orders,QLD,Each,4.0,INV03,126054
1/12/2024,Combustion,Acetylene,Acetylene industrial size G 7.0m3,Mining Open Pit,Projects and Work Orders,QLD,m3,21.0,INV03,100192
1/12/2024,Combustion,Acetylene,Acetylene technical grade 99% size G,Mining Open Pit,Projects and Work Orders,QLD,m3,7.0,INV03,102260
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Light Vehicles,QLD,kL,20.9646,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Operations Administration,QLD,kL,0.4938,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Mining Geology,Grade Control,QLD,kL,40.665,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Blasting,QLD,kL,8.5389,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Drilling - Production,QLD,kL,118.0106,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Geotechnical,QLD,kL,0.9126,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Hauling,QLD,kL,839.4037,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Loading,QLD,kL,333.4022,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Mobile Equipment,QLD,kL,139.1784,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Projects and Work Orders,QLD,kL,182.6772,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Rehandling,QLD,kL,338.2983,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Processing,Crushing - Fixed,QLD,kL,12.8846,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Processing,Crushing - Supplemental,QLD,kL,0.0337,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Processing,Management Services,QLD,kL,15.7692,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Processing,Nolans South Crusher,QLD,kL,44.4518,INV03,103206
1/12/2024,Combustion,Diesel,Diesel fuel bulk,Processing,Site Power Generation,QLD,kL,2391.6544,INV03,103206
1/12/2024,Combustion,LPG,Propane Handigas 45kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2646,INV03,121352
1/12/2024,Combustion,LPG,Propane Handigas Q size 18kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2118,INV03,103071
1/12/2024,Combustion,LPG,Propane LPG bulk delivery,Processing,Gold Room,QLD,kL,81.371,INV03,103570
1/12/2024,Combustion,Lubricants,Cutting fluid Ultracut Clear 370 drum,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,101917
1/12/2024,Combustion,Lubricants,Engine oil Rimula R4 MV 15W40 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,7.0,INV03,124779
1/12/2024,Combustion,Lubricants,Engine oil Rimula R4MV 15W40 bulk 25000L tank,Mining Open Pit,Projects and Work Orders,QLD,kL,10.086,INV03,140502
1/12/2024,Combustion,Lubricants,Fluid suspension Neocon strut 25L,Maintenance,Mobile Equipment,QLD,kL,0.025,INV03,126450
1/12/2024,Combustion,Lubricants,Gear oil Omala S2 GX 150 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,127921
1/12/2024,Combustion,Lubricants,Gear oil Omala S2 GX 220 20L,Maintenance,Leach & Adsorption,QLD,kL,0.02,INV03,101607
1/12/2024,Combustion,Lubricants,Gear oil Omala S2 GX 320 209L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.627,INV03,101608
1/12/2024,Combustion,Lubricants,Gear oil Omala S4 GX 220 20L,Maintenance,Leach & Adsorption,QLD,kL,0.06,INV03,101605
1/12/2024,Combustion,Lubricants,Gear oil Omala S4 GXV 680 180 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,131286
1/12/2024,Combustion,Lubricants,Gear oil Omala S4 GXV Plus 320 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.42,INV03,100330
1/12/2024,Combustion,Greases,Grease Gadus S2 V100 3 18kg,Maintenance,Leach & Adsorption,QLD,kL,0.02,INV03,101743
1/12/2024,Combustion,Greases,Grease Gadus S2 V100 3 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0076,INV03,101581
1/12/2024,Combustion,Greases,Grease Gadus S2 V220 2 C2 450g,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0216,INV03,101580
